Camera_and_Photo;www.restockit.com.json.csv;www.fotocare.com.json.csv;material:;material;9;12
Camera_and_Photo;www.restockit.com.json.csv;www.fotocare.com.json.csv;weight :;weight;12;14
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.addoway.com.json.csv;brand;brand: ;3;1
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.addoway.com.json.csv;country of origin;country/region of manufacture: ;7;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.addoway.com.json.csv;material(s);material: ;17;8
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.addoway.com.json.csv;global product type;type: ;13;12
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.addoway.com.json.csv;retail upc;upc: ;24;13
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;battery size;associated battery sizes:;1;0
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;battery type;battery chemistry:;2;2
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;battery size;battery size:;1;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;brand;brand:;3;7
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;country of origin;country of origin:;7;8
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;height;product dimensions:;14;11
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;width;product dimensions:;32;11
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;item weight;product weight:;15;12
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.batteryjunction.com.json.csv;retail upc;upc:;24;15
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.katom.com.json.csv;height;height (in);14;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.katom.com.json.csv;global product type;type;13;8
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.katom.com.json.csv;width;width (in);32;11
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.katom.com.json.csv;item weight;weight;15;10
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.scan.co.uk.json.csv;height;dimensions;14;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.scan.co.uk.json.csv;width;dimensions;32;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.scan.co.uk.json.csv;item weight;weight;15;20
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.suntekstore.com.json.csv;material(s);material;17;10
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;height;hauteur;14;4
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;height;height;14;5
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;width;largeur;32;6
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;material(s);materials;17;7
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;material(s);matière;17;8
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;item weight;poids;15;10
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;item weight;weight;15;15
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.decoshop.com.json.csv;width;width;32;16
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.rewonline.com.json.csv;height;height (nominal);14;2
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.rewonline.com.json.csv;brand;manufacturer;3;3
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.rewonline.com.json.csv;height;size;14;6
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.rewonline.com.json.csv;width;size;32;6
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.rewonline.com.json.csv;width;width (nominal);32;8
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.fotocare.com.json.csv;material(s);material;17;12
Camera_and_Photo;www.ontimesupplies.com.json.csv;www.fotocare.com.json.csv;item weight;weight;15;14
Camera_and_Photo;www.addoway.com.json.csv;www.batteryjunction.com.json.csv;brand: ;brand:;1;7
Camera_and_Photo;www.addoway.com.json.csv;www.batteryjunction.com.json.csv;country/region of manufacture: ;country of origin:;4;8
Camera_and_Photo;www.addoway.com.json.csv;www.batteryjunction.com.json.csv;mpn: ;mpn:;10;9
Camera_and_Photo;www.addoway.com.json.csv;www.batteryjunction.com.json.csv;upc: ;upc:;13;15
Camera_and_Photo;www.addoway.com.json.csv;www.katom.com.json.csv;binding: ;category;0;1
Camera_and_Photo;www.addoway.com.json.csv;www.katom.com.json.csv;color: ;color;2;2
Camera_and_Photo;www.addoway.com.json.csv;www.katom.com.json.csv;manufacturer: ;manufacturer;7;7
Camera_and_Photo;www.addoway.com.json.csv;www.katom.com.json.csv;type: ;type;12;8
Camera_and_Photo;www.addoway.com.json.csv;www.scan.co.uk.json.csv;color: ;colour;2;2
Camera_and_Photo;www.addoway.com.json.csv;www.suntekstore.com.json.csv;color: ;color;2;3
Camera_and_Photo;www.addoway.com.json.csv;www.suntekstore.com.json.csv;material: ;material;8;10
Camera_and_Photo;www.addoway.com.json.csv;www.decoshop.com.json.csv;color: ;colors;2;0
Camera_and_Photo;www.addoway.com.json.csv;www.decoshop.com.json.csv;color: ;couleur;2;1
Camera_and_Photo;www.addoway.com.json.csv;www.decoshop.com.json.csv;material: ;materials;8;7
Camera_and_Photo;www.addoway.com.json.csv;www.decoshop.com.json.csv;material: ;matière;8;8
Camera_and_Photo;www.addoway.com.json.csv;www.rewonline.com.json.csv;manufacturer: ;manufacturer;7;3
Camera_and_Photo;www.addoway.com.json.csv;www.rewonline.com.json.csv;model: ;model number;9;4
Camera_and_Photo;www.addoway.com.json.csv;www.fotocare.com.json.csv;material: ;material;8;12
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;brand:;manufacturer;7;7
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;product dimensions:;depth (in);11;3
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;product dimensions:;height (in);11;4
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;product dimensions:;width (in);11;11
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;warranty:;warranty;16;9
Camera_and_Photo;www.batteryjunction.com.json.csv;www.katom.com.json.csv;product weight:;weight;12;10
Camera_and_Photo;www.batteryjunction.com.json.csv;www.scan.co.uk.json.csv;product dimensions:;dimensions;11;4
Camera_and_Photo;www.batteryjunction.com.json.csv;www.scan.co.uk.json.csv;product weight:;weight;12;20
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;depth;11;2
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;hauteur;11;4
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;height;11;5
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;largeur;11;6
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product weight:;poids;12;10
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;profondeur;11;11
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product weight:;weight;12;15
Camera_and_Photo;www.batteryjunction.com.json.csv;www.decoshop.com.json.csv;product dimensions:;width;11;16
Camera_and_Photo;www.batteryjunction.com.json.csv;www.rewonline.com.json.csv;product dimensions:;size;11;6
Camera_and_Photo;www.batteryjunction.com.json.csv;www.rewonline.com.json.csv;brand:;manufacturer;7;3
Camera_and_Photo;www.batteryjunction.com.json.csv;www.fotocare.com.json.csv;product weight:;weight;12;14
Camera_and_Photo;www.katom.com.json.csv;www.scan.co.uk.json.csv;depth (in);dimensions;3;4
Camera_and_Photo;www.katom.com.json.csv;www.scan.co.uk.json.csv;height (in);dimensions;4;4
Camera_and_Photo;www.katom.com.json.csv;www.scan.co.uk.json.csv;width (in);dimensions;11;4
Camera_and_Photo;www.katom.com.json.csv;www.scan.co.uk.json.csv;weight;weight;10;20
Camera_and_Photo;www.katom.com.json.csv;www.suntekstore.com.json.csv;color;color;2;3
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;color;colors;2;0
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;color;couleur;2;1
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;depth (in);depth;3;2
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;depth (in);profondeur;3;11
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;height (in);hauteur;4;4
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;height (in);height;4;5
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;width (in);largeur;11;6
Camera_and_Photo;www.katom.com.json.csv;www.decoshop.com.json.csv;width (in);width;11;16
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;height (in);height (nominal);4;2
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;manufacturer;manufacturer;7;3
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;depth (in);size;3;6
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;height (in);size;4;6
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;width (in);size;11;6
Camera_and_Photo;www.katom.com.json.csv;www.rewonline.com.json.csv;width (in);width (nominal);11;8
Camera_and_Photo;www.katom.com.json.csv;www.fotocare.com.json.csv;weight;weight;10;14
Camera_and_Photo;www.scan.co.uk.json.csv;www.suntekstore.com.json.csv;colour;color;2;3
Camera_and_Photo;www.scan.co.uk.json.csv;www.suntekstore.com.json.csv;mega pixel;effective pixels;9;4
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;colour;colors;2;0
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;colour;couleur;2;1
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;depth;4;2
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;hauteur;4;4
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;height;4;5
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;largeur;4;6
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;profondeur;4;11
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;dimensions;width;4;16
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;weight;poids;20;10
Camera_and_Photo;www.scan.co.uk.json.csv;www.decoshop.com.json.csv;weight;weight;20;15
Camera_and_Photo;www.scan.co.uk.json.csv;www.rewonline.com.json.csv;dimensions;height (nominal);4;2
Camera_and_Photo;www.scan.co.uk.json.csv;www.rewonline.com.json.csv;dimensions;width (nominal);4;8
Camera_and_Photo;www.scan.co.uk.json.csv;www.rewonline.com.json.csv;dimensions;size;4;6
Camera_and_Photo;www.scan.co.uk.json.csv;www.fotocare.com.json.csv;weight;weight;20;14
Camera_and_Photo;www.suntekstore.com.json.csv;www.decoshop.com.json.csv;color;colors;3;0
Camera_and_Photo;www.suntekstore.com.json.csv;www.decoshop.com.json.csv;material;materials;10;7
Camera_and_Photo;www.suntekstore.com.json.csv;www.decoshop.com.json.csv;material;matière;10;8
Camera_and_Photo;www.suntekstore.com.json.csv;www.fotocare.com.json.csv;material;material;10;12
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;hauteur;height (nominal);4;2
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;height;height (nominal);5;2
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;height;size;5;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;hauteur;size;4;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;depth;size;2;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;profondeur;size;11;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;width;size;16;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;largeur;size;6;6
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;largeur;width (nominal);6;8
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;width;width (nominal);16;8
Camera_and_Photo;www.decoshop.com.json.csv;www.rewonline.com.json.csv;style;style;14;7
Camera_and_Photo;www.decoshop.com.json.csv;www.fotocare.com.json.csv;materials;material;7;12
Camera_and_Photo;www.decoshop.com.json.csv;www.fotocare.com.json.csv;matière;material;8;12
Camera_and_Photo;www.decoshop.com.json.csv;www.fotocare.com.json.csv;weight;weight;15;14
Camera_and_Photo;www.decoshop.com.json.csv;www.fotocare.com.json.csv;poids;weight;10;14
Clothing;www.edel-optics.it.json.csv;organic-store.eu.json.csv;sesso;gender:;12;2
Clothing;www.edel-optics.it.json.csv;organic-store.eu.json.csv;productid;product code:;11;4
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;binding;category:;0;1
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;brand;manufacturer:;1;3
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;8;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;brand;manufacturer:;0;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;4;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;package weight;weight, g:;7;9
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;category;category:;0;1
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;2;3
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;weight;weight, g:;5;9
Clothing;www.usedottawa.com.json.csv;organic-store.eu.json.csv;category;category:;1;1
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;applicable gender;gender:;0;2
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;gender;gender:;4;2
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;weight;weight, g:;10;9
Clothing;www.giycem.com.json.csv;organic-store.eu.json.csv;kategori;category:;0;1
Clothing;www.giycem.com.json.csv;organic-store.eu.json.csv;marka;manufacturer:;1;3
Clothing;www.eurooptic.com.json.csv;organic-store.eu.json.csv;gender;gender:;1;2
Clothing;www.istyle99.com.json.csv;organic-store.eu.json.csv;fabric;manufacturer:;3;3
Clothing;www.istyle99.com.json.csv;organic-store.eu.json.csv;for;gender:;4;2
Clothing;www.edel-optics.it.json.csv;organic-store.eu.json.csv;sesso;gender:;12;2
Clothing;www.edel-optics.it.json.csv;organic-store.eu.json.csv;productid;product code:;11;4
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;binding;category:;0;1
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;brand;manufacturer:;1;3
Clothing;budkoo.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;8;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;brand;manufacturer:;0;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;4;3
Clothing;www.cmonwealth.com.json.csv;organic-store.eu.json.csv;package weight;weight, g:;7;9
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;category;category:;0;1
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;manufacturer;manufacturer:;2;3
Clothing;www.katom.com.json.csv;organic-store.eu.json.csv;weight;weight, g:;5;9
Clothing;www.usedottawa.com.json.csv;organic-store.eu.json.csv;category;category:;1;1
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;applicable gender;gender:;0;2
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;gender;gender:;4;2
Clothing;www.tmart.com.json.csv;organic-store.eu.json.csv;weight;weight, g:;10;9
Clothing;www.giycem.com.json.csv;organic-store.eu.json.csv;kategori;category:;0;1
Clothing;www.giycem.com.json.csv;organic-store.eu.json.csv;marka;manufacturer:;1;3
Clothing;www.eurooptic.com.json.csv;organic-store.eu.json.csv;gender;gender:;1;2
Clothing;www.istyle99.com.json.csv;organic-store.eu.json.csv;fabric;manufacturer:;3;3
Clothing;www.istyle99.com.json.csv;organic-store.eu.json.csv;for;gender:;4;2
Clothing;budkoo.com.json.csv;www.edel-optics.it.json.csv;color;colore;3;0
Clothing;www.cmonwealth.com.json.csv;www.edel-optics.it.json.csv;color;colore;1;0
Clothing;www.katom.com.json.csv;www.edel-optics.it.json.csv;color;colore;1;0
Clothing;www.tmart.com.json.csv;www.edel-optics.it.json.csv;applicable gender;sesso;0;12
Clothing;www.tmart.com.json.csv;www.edel-optics.it.json.csv;gender;sesso;4;12
Clothing;www.tmart.com.json.csv;www.edel-optics.it.json.csv;color;colore;3;0
Clothing;www.giycem.com.json.csv;www.edel-optics.it.json.csv;satın alınabildiği renkler;colore;3;0
Clothing;www.eurooptic.com.json.csv;www.edel-optics.it.json.csv;color:;colore;0;0
Clothing;www.eurooptic.com.json.csv;www.edel-optics.it.json.csv;gender;sesso;1;12
Clothing;www.istyle99.com.json.csv;www.edel-optics.it.json.csv;colour;colore;1;0
Clothing;www.istyle99.com.json.csv;www.edel-optics.it.json.csv;for;sesso;4;12
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;color;color;1;3
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;item size;size;2;14
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;package size;package dimensions;6;10
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;units in package;package quantity;8;11
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;4;8
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;model;model;5;9
Clothing;www.cmonwealth.com.json.csv;budkoo.com.json.csv;upc;upc;9;17
Clothing;www.katom.com.json.csv;budkoo.com.json.csv;category;binding;0;0
Clothing;www.katom.com.json.csv;budkoo.com.json.csv;color;color;1;3
Clothing;www.katom.com.json.csv;budkoo.com.json.csv;manufacturer;manufacturer;2;8
Clothing;www.katom.com.json.csv;budkoo.com.json.csv;size;size;3;14
Clothing;www.usedottawa.com.json.csv;budkoo.com.json.csv;category;department;1;4
Clothing;www.usedottawa.com.json.csv;budkoo.com.json.csv;category;product group;1;12
Clothing;www.tmart.com.json.csv;budkoo.com.json.csv;color;color;3;3
Clothing;www.tmart.com.json.csv;budkoo.com.json.csv;gender;department;4;4
Clothing;www.tmart.com.json.csv;budkoo.com.json.csv;size;size;7;14
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;kategori;product group;0;12
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;marka;brand;1;1
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;satın alınabildiği bedenler;size;2;14
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;satın alınabildiği renkler;color;3;3
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;satın alınabildiği bedenler;clothing size;2;2
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;ürün adı;label;4;7
Clothing;www.giycem.com.json.csv;budkoo.com.json.csv;ürün kodu;model;5;9
Clothing;www.eurooptic.com.json.csv;budkoo.com.json.csv;color:;color;0;3
Clothing;www.eurooptic.com.json.csv;budkoo.com.json.csv;gender;department;1;4
Clothing;www.eurooptic.com.json.csv;budkoo.com.json.csv;size:;size;4;14
Clothing;www.eurooptic.com.json.csv;budkoo.com.json.csv;upc;upc;5;17
Clothing;www.istyle99.com.json.csv;budkoo.com.json.csv;brand;brand;0;1
Clothing;www.istyle99.com.json.csv;budkoo.com.json.csv;colour;color;1;3
Clothing;www.istyle99.com.json.csv;budkoo.com.json.csv;fabric;manufacturer;3;8
Clothing;www.istyle99.com.json.csv;budkoo.com.json.csv;for;department;4;4
Clothing;www.katom.com.json.csv;www.cmonwealth.com.json.csv;color;color;1;1
Clothing;www.katom.com.json.csv;www.cmonwealth.com.json.csv;manufacturer;manufacturer;2;4
Clothing;www.katom.com.json.csv;www.cmonwealth.com.json.csv;size;item size;3;2
Clothing;www.katom.com.json.csv;www.cmonwealth.com.json.csv;weight;item weight;5;3
Clothing;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;color;color;3;1
Clothing;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;size;item size;7;2
Clothing;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;weight;item weight;10;3
Clothing;www.giycem.com.json.csv;www.cmonwealth.com.json.csv;marka;brand;1;0
Clothing;www.giycem.com.json.csv;www.cmonwealth.com.json.csv;satın alınabildiği bedenler;item size;2;2
Clothing;www.giycem.com.json.csv;www.cmonwealth.com.json.csv;satın alınabildiği renkler;color;3;1
Clothing;www.giycem.com.json.csv;www.cmonwealth.com.json.csv;ürün kodu;model;5;5
Clothing;www.eurooptic.com.json.csv;www.cmonwealth.com.json.csv;color:;color;0;1
Clothing;www.eurooptic.com.json.csv;www.cmonwealth.com.json.csv;upc;upc;5;9
Clothing;www.eurooptic.com.json.csv;www.cmonwealth.com.json.csv;size:;item size;4;2
Clothing;www.istyle99.com.json.csv;www.cmonwealth.com.json.csv;brand;brand;0;0
Clothing;www.istyle99.com.json.csv;www.cmonwealth.com.json.csv;colour;color;1;1
Clothing;www.istyle99.com.json.csv;www.cmonwealth.com.json.csv;fabric;manufacturer;3;4
Clothing;www.usedottawa.com.json.csv;www.katom.com.json.csv;category;category;1;0
Clothing;www.tmart.com.json.csv;www.katom.com.json.csv;color;color;3;1
Clothing;www.tmart.com.json.csv;www.katom.com.json.csv;size;size;7;3
Clothing;www.tmart.com.json.csv;www.katom.com.json.csv;weight;weight;10;5
Clothing;www.giycem.com.json.csv;www.katom.com.json.csv;kategori;category;0;0
Clothing;www.giycem.com.json.csv;www.katom.com.json.csv;marka;manufacturer;1;2
Clothing;www.giycem.com.json.csv;www.katom.com.json.csv;satın alınabildiği renkler;color;3;1
Clothing;www.giycem.com.json.csv;www.katom.com.json.csv;satın alınabildiği bedenler;size;2;3
Clothing;www.eurooptic.com.json.csv;www.katom.com.json.csv;color:;color;0;1
Clothing;www.eurooptic.com.json.csv;www.katom.com.json.csv;size:;size;4;3
Clothing;www.istyle99.com.json.csv;www.katom.com.json.csv;brand;manufacturer;0;2
Clothing;www.istyle99.com.json.csv;www.katom.com.json.csv;colour;color;1;1
Clothing;www.istyle99.com.json.csv;www.katom.com.json.csv;size;size;6;3
Clothing;www.istyle99.com.json.csv;www.katom.com.json.csv;type;type;9;4
Clothing;www.giycem.com.json.csv;www.usedottawa.com.json.csv;kategori;category;0;1
Clothing;www.giycem.com.json.csv;www.tmart.com.json.csv;satın alınabildiği bedenler;size;2;7
Clothing;www.giycem.com.json.csv;www.tmart.com.json.csv;satın alınabildiği renkler;color;3;3
Clothing;www.eurooptic.com.json.csv;www.tmart.com.json.csv;color:;color;0;3
Clothing;www.eurooptic.com.json.csv;www.tmart.com.json.csv;gender;gender;1;4
Clothing;www.eurooptic.com.json.csv;www.tmart.com.json.csv;size:;size;4;7
Clothing;www.istyle99.com.json.csv;www.tmart.com.json.csv;colour;color;1;3
Clothing;www.istyle99.com.json.csv;www.tmart.com.json.csv;for;gender;4;4
Clothing;www.istyle99.com.json.csv;www.tmart.com.json.csv;size;size;6;7
Clothing;www.eurooptic.com.json.csv;www.giycem.com.json.csv;color:;satın alınabildiği renkler;0;3
Clothing;www.istyle99.com.json.csv;www.giycem.com.json.csv;brand;marka;0;1
Clothing;www.istyle99.com.json.csv;www.giycem.com.json.csv;colour;satın alınabildiği renkler;1;3
Clothing;www.istyle99.com.json.csv;www.eurooptic.com.json.csv;colour;color:;1;0
Shoes;www.addoway.com.json.csv;www.cmonwealth.com.json.csv;brand: ;brand;0;0
Shoes;www.addoway.com.json.csv;www.cmonwealth.com.json.csv;color: ;color;1;1
Shoes;www.addoway.com.json.csv;www.cmonwealth.com.json.csv;upc: ;upc;9;10
Shoes;www.addoway.com.json.csv;www.fashioneyewear.co.uk.json.csv;brand: ;brand;0;0
Shoes;www.addoway.com.json.csv;www.fashioneyewear.co.uk.json.csv;color: ;frame colour;1;3
Shoes;www.addoway.com.json.csv;www.patrolstore.com.json.csv;brand: ;brand;0;3
Shoes;www.addoway.com.json.csv;www.patrolstore.com.json.csv;color: ;colour;1;4
Shoes;www.addoway.com.json.csv;www.patrolstore.com.json.csv;material: ;boot material;6;2
Shoes;www.addoway.com.json.csv;www.patrolstore.com.json.csv;fastening: ;boot fastening;4;1
Shoes;www.addoway.com.json.csv;www.tmart.com.json.csv;color: ;color;1;0
Shoes;www.addoway.com.json.csv;www.tmart.com.json.csv;material: ;material;6;4
Shoes;www.addoway.com.json.csv;www.tmart.com.json.csv;heel height: ;heel;5;2
Shoes;www.addoway.com.json.csv;www.innovateistore.com.json.csv;brand: ;brand:;0;0
Shoes;www.addoway.com.json.csv;www.innovateistore.com.json.csv;fastening: ;closure:;4;1
Shoes;www.addoway.com.json.csv;www.innovateistore.com.json.csv;color: ;color:;1;2
Shoes;www.addoway.com.json.csv;www.innovateistore.com.json.csv;us shoe size (women's): ;size:;10;3
Shoes;www.addoway.com.json.csv;www.innovateistore.com.json.csv;width: ;width:;11;4
Shoes;www.addoway.com.json.csv;www.mcguirearmynavy.com.json.csv;us shoe size (women's): ;size;10;3
Shoes;www.addoway.com.json.csv;www.oreca-store.com.json.csv;brand: ;marque;0;4
Shoes;www.addoway.com.json.csv;www.oreca-store.com.json.csv;color: ;couleur;1;0
Shoes;www.addoway.com.json.csv;www.oreca-store.com.json.csv;fastening: ;fermeture;4;1
Shoes;www.addoway.com.json.csv;www.oreca-store.com.json.csv;material: ;matière;6;5
Shoes;www.addoway.com.json.csv;www.oreca-store.com.json.csv;us shoe size (women's): ;taille;10;8
Shoes;www.fashioneyewear.co.uk.json.csv;www.cmonwealth.com.json.csv;brand;brand;0;0
Shoes;www.patrolstore.com.json.csv;www.cmonwealth.com.json.csv;colour;color;4;1
Shoes;www.patrolstore.com.json.csv;www.cmonwealth.com.json.csv;brand;brand;3;0
Shoes;www.patrolstore.com.json.csv;www.cmonwealth.com.json.csv;weight;item weight;8;3
Shoes;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;color;color;0;1
Shoes;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;dimensions;item size;1;2
Shoes;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;model;model;5;5
Shoes;www.tmart.com.json.csv;www.cmonwealth.com.json.csv;weight;item weight;9;3
Shoes;www.innovateistore.com.json.csv;www.cmonwealth.com.json.csv;brand:;brand;0;0
Shoes;www.innovateistore.com.json.csv;www.cmonwealth.com.json.csv;color:;color;2;1
Shoes;www.mcguirearmynavy.com.json.csv;www.cmonwealth.com.json.csv;sku;sku;4;8
Shoes;www.oreca-store.com.json.csv;www.cmonwealth.com.json.csv;couleur;color;0;1
Shoes;www.oreca-store.com.json.csv;www.cmonwealth.com.json.csv;marque;brand;4;0
Shoes;www.patrolstore.com.json.csv;www.fashioneyewear.co.uk.json.csv;brand;brand;3;0
Shoes;www.tmart.com.json.csv;www.fashioneyewear.co.uk.json.csv;color;frame colour;0;3
